"user_id","username","avatar","2022_leagues","createdAt","updatedAt","2023_leagues","2021_leagues","2020_leagues","2019_leagues","2018_leagues"
"566795462819725312","Brianmclaugh2364","4792cf78699797225d2297bed0200c44","[""865409304692420608"", ""863905925973590016"", ""858720364291821568"", ""853058980853964800"", ""850869429888757760"", ""831949095093518336"", ""829483119332687872"", ""807672499801272320"", ""790241937486610432"", ""789897554807635968"", ""786958751537209344"", ""786382800625491968"", ""785707071814467584"", ""785637047246557184"", ""785579064869142528"", ""785560846699982848"", ""785421873738543104"", ""784704178726576128"", ""784611016548933632"", ""784542810010460160"", ""784541261355974656"", ""784541089376968704"", ""784485283163910144"", ""784484987226411008"", ""784476385442959360"", ""784473445797879808"", ""784426929884393472"", ""784414878298427392"", ""784403944347729920"", ""784403894175432704"", ""784403839565553664"", ""784403778647506944"", ""784403726139019264"", ""784403649026768896"", ""784403521511550976"", ""784395395844476928"", ""774354790779052032""]","2023-01-13 18:14:29.825+00","2023-01-13 18:21:43.129+00",NULL,NULL,NULL,NULL,NULL
"569980546990354432","NoahDub","4cd377c306da19621012531d8c7b0066","[""875855525416460288"", ""812951176868896768"", ""863911901703372800"", ""784811951116193792"", ""829902949487607808"", ""829919731963256832"", ""789633081039585280"", ""817872178623135744"", ""853433786329833472"", ""846261475415793664"", ""845505726636994560""]","2022-12-27 04:36:57.976+00","2022-12-27 04:36:57.976+00",NULL,NULL,NULL,NULL,NULL
"581867112973250560","Goggles88","d57bddeb09e102a2b7556973dc6301fb","[""867971253678571520"", ""816690088401543168""]","2023-01-14 16:10:05.532+00","2023-01-14 16:24:50.254+00",NULL,NULL,NULL,NULL,NULL
"595896835898400768","kjwhite11","9b094513ce30367360fd3f9fb86821d2","[""871511272485781504"", ""871061887788433408"", ""786375021403693056"", ""785495277476917248"", ""784832514249392128"", ""784681870272126976""]","2022-12-27 04:57:30.657+00","2022-12-27 07:47:49.185+00",NULL,NULL,NULL,NULL,NULL
"600146931821379584","DougEEEE","b7a486917eb76fc6b018fdd343fcf4e4","[""861622715205947392"", ""861242347944534016"", ""858514379728084992"", ""785175819197767680"", ""784620846781169664"", ""784607712313995264""]","2023-01-06 03:46:12.894+00","2023-01-06 03:46:12.894+00",NULL,NULL,NULL,NULL,NULL
"606231634114576384","BrianR75","a995bfecc5ddff0a4fcf1204c8e95471","[""866485137821581312"", ""827333175356256256"", ""821267959447130112"", ""812565710013313024"", ""796128708577603584"", ""790370779291287552"", ""784473507085086720""]","2022-12-29 07:20:51.458+00","2023-01-14 16:09:47.892+00",NULL,NULL,NULL,NULL,NULL
"606959261750206464","BHall7","cf4531f54ade694f4842fd6a19d3c533","[""832128023309430784"", ""862368508154077184"", ""847203186803597312"", ""816505617417125888"", ""821394252239081472"", ""858128621846528000"", ""805618005911388160"", ""802715380291338240"", ""801138468137869312"", ""821149255157800960"", ""784964839838703616"", ""784670039847583744"", ""901595545431494656"", ""858893759969079296"", ""853341831470096384"", ""849645245854511104"", ""828849519486664704"", ""806170267473772544"", ""814999685805772800"", ""789664467297419264"", ""787729076751339520"", ""786448668122304512"", ""784514843272142848"", ""789975556304277504"", ""787899940847341568"", ""842884688904335360"", ""788970864795312128"", ""840140907071250432"", ""784477032431140864"", ""784451318629670912"", ""813939813081276416"", ""849494657107898368""]","2023-01-12 22:00:51.638+00","2023-01-13 05:18:45.76+00",NULL,NULL,NULL,NULL,NULL
"608021561357717504","kennymoose","9782687070a48e394032e6cc95e20bbf","[""889582435208175616"", ""819012039186997248"", ""818520557095088128"", ""815320936319389696"", ""786642249160220672"", ""784914294121897984"", ""784540543882555392"", ""784480116750319616"", ""866823152032948224"", ""839339305070616576"", ""784477069718482944"", ""784474468306268160"", ""784473507085086720"", ""784452839173939200"", ""784471944530649088"", ""784374092903067648"", ""784903155384188928"", ""790061803357982720"", ""786614113727070208"", ""800574310384263168"", ""787414358576771072"", ""832644850213052416"", ""784380705978380288"", ""854197962782392320"", ""894278561899577344"", ""784470674554077184"", ""784469273941843968""]","2023-01-05 07:23:31.76+00","2023-01-05 07:23:31.76+00",NULL,NULL,NULL,NULL,NULL
"608807977280950272","MelloNello","f914bcbdb12499205a6de7312f3003dd","[""867485700868706304"", ""861715018515857408"", ""784996625826332672"", ""852627147624402944"", ""806170267473772544"", ""784487171376742400"", ""784521045762809856"", ""805919359053733888"", ""784453020837621760"", ""779507986019299328"", ""784483694776811520"", ""784670039847583744"", ""828849519486664704"", ""784481793347850240"", ""788507299990892544"", ""784486268250738688"", ""865377976638926848""]","2022-12-26 19:24:25.827+00","2023-01-02 00:33:56.072+00",NULL,NULL,NULL,NULL,NULL
"609072698995339264","KKKBBB777","4ddbf3f38f493745f50a4fb043b94257","[""791881828649787392"", ""798065962862628864"", ""785041848585555968"", ""833227780958302208"", ""784628154953310208"", ""786683276172648448"", ""784472504726073344"", ""786431644054781952"", ""814715985322962944""]","2023-01-09 04:43:03.283+00","2023-01-09 05:46:06.463+00",NULL,NULL,NULL,NULL,NULL
"640624629450371072","Passta","e29bb863d9c8129fc63ca31162a47b9b","[""869755969750753280"", ""853341831470096384"", ""784483954626539520"", ""813156898328137728"", ""884130946616692736"", ""828727675098112000"", ""833757061853597696"", ""843612068170039296"", ""840303045760892928""]","2022-12-27 12:20:53.921+00","2022-12-27 12:20:53.921+00",NULL,NULL,NULL,NULL,NULL
"640679076075511808","tgreenwald","08ffe3a92483a713abb834815e6913ba","[""865807285757284352"", ""848256223399751680"", ""824083970739245056"", ""805984471991058432"", ""805205675381760000"", ""800925495955935232"", ""792499125819146240"", ""784480769593729024"", ""784450444763189248""]","2022-12-26 17:58:40.178+00","2022-12-26 22:13:57.16+00",NULL,NULL,NULL,NULL,NULL
"655264953481113600","BradOBrian","ed17d075349f147b183fe7c8a631302d","[""815746582950596608"", ""784507647931109376"", ""784360068761108480"", ""806170267473772544""]","2022-12-27 19:07:10.885+00","2022-12-27 19:07:10.885+00",NULL,NULL,NULL,NULL,NULL
"662434097070702592","vegascapos","6f2594dc8fe5dd5a8dbca7c337aab4ac","[""908786350738952192"", ""869727514757832704"", ""868730972328337408"", ""867200876526391296"", ""862406178959933440"", ""853722262803701760"", ""847852268723228672"", ""844073241730473984"", ""841696382619320320"", ""838632523285266432"", ""833177793255825408"", ""828770416947478528"", ""822527396296097792"", ""820923653079293952"", ""816358120136765440"", ""816014535239557120"", ""812939450089881600"", ""810789070623068160"", ""803815614236983296"", ""784949107864260608""]","2023-01-08 05:46:08.224+00","2023-01-08 18:06:54.588+00",NULL,NULL,NULL,NULL,NULL
"672576445909897216","Scatbacks","4969b843b109858dfc45b30d36e28427","[""873280954599432192"", ""871534596121092096"", ""871094217538260992"", ""871093841363693568"", ""871093143771279360"", ""869271413041881088"", ""868212836051107840"", ""865124951001288704"", ""865122375551795200"", ""864329060308873216"", ""864326787390402560"", ""863171345725362176"", ""863169416890789888"", ""862927735754960896"", ""862862181635612672"", ""860657807278620672"", ""858875860730650624"", ""858875375604834304"", ""858874967595548672"", ""858850641693507584"", ""858412632250646528"", ""858412455494258688"", ""857863548418772992"", ""857802003613589504"", ""854191046454816768"", ""851639520112779264"", ""784894482230394880"", ""784489501627179008"", ""867569305288613888"", ""836286157854707712"", ""855895017682735104"", ""854096614778859520"", ""788506152840396800"", ""854066229697183744"", ""832320107429609472"", ""784479075610841088"", ""788633639884886016"", ""785573533794304000"", ""853800246730412032"", ""835555852529307648"", ""832366257796915200"", ""830595874076897280"", ""829926920081776640"", ""829925564264603648"", ""829919058857168896"", ""829923750949556224"", ""829921099256045568"", ""829919731963256832"", ""819686996338380800"", ""829917409736491008"", ""829902949487607808"", ""817618601375801344"", ""817478557860212736"", ""816068129942810624"", ""815701775649759232"", ""815362428941520896"", ""805139034363006976"", ""804827933721083904"", ""809441776850030592"", ""815039989879554048"", ""796501330398158848"", ""817212238254428160"", ""815002063850315776"", ""810654079398318080"", ""804097610007846912"", ""797138591280136192"", ""795492992545845248"", ""793325500033507328"", ""789142167988887552"", ""785015884153540608"", ""793275940892422144"", ""790393518412673024"", ""775069644267614208"", ""786267033435283456"", ""785137555652849664"", ""865123942938062848"", ""784509774753624064""]","2023-01-05 23:19:37.723+00","2023-01-05 23:20:05.309+00",NULL,NULL,NULL,NULL,NULL
"681622232606257152","MooglyBoogly","a6c431b4e23f32fd69d938ae545dad40","[""788694102895140864"", ""784504101101772800"", ""830908426681962496"", ""789037138967695360"", ""821116176359862272"", ""862417283773992960"", ""829099868260790272"", ""838541438659698688"", ""790139003734175744"", ""855969220285067264"", ""850550512448311296"", ""785720816091635712"", ""843561575603384320"", ""868693485656711168"", ""812503566018306048"", ""870766915898085376"", ""834986022034059264"", ""826591490200403968"", ""840308034692571136"", ""859548534708506624"", ""809334825382191104"", ""858870061937602560"", ""833790760464805888"", ""826209901406720000"", ""875835496406851584"", ""784429818526760960"", ""872331536391909376"", ""775069644267614208"", ""790011421319639040"", ""795063179272101888"", ""791483168753582080""]","2023-01-04 05:28:21.739+00","2023-01-04 05:28:41.931+00",NULL,NULL,NULL,NULL,NULL
"687081334312615936","kylepicht","8eb8f8bf999945d523f2c4033f70473e","[""786680739491119104""]","2022-12-27 23:35:05.449+00","2022-12-27 23:35:05.449+00",NULL,NULL,NULL,NULL,NULL
"69216547297968128","cshock16","98577447ffd4ab9ad48d8b2fc54da7e2","[""872962116670541824"", ""798265646902263808"", ""785472574720212992"", ""784544954834911232"", ""784369027739979776"", ""784366424192827392"", ""784366001281187840"", ""784365671793475584"", ""784364265556615168""]","2022-12-29 23:15:21.739+00","2023-01-02 01:55:57.598+00",NULL,NULL,NULL,NULL,NULL
"70956823792205824","DVerg","3d3530853360b0e23efdd7d128096a4f","[""833894955050180608"", ""784444120402919424"", ""785348133868691456"", ""785248207155404800"", ""786350290197741568"", ""784515272718569472"", ""785215242107006976"", ""830303964846202880"", ""802286335380553728"", ""786346350324420608"", ""784483444368531456"", ""784549980630351872"", ""798433760432472064"", ""809216946208903168"", ""784967244286427136"", ""793721977016803328"", ""784838744019718144"", ""786767132552744960"", ""785013487050067968""]","2022-12-26 14:15:52.488+00","2023-01-16 23:29:09.277+00","[""916505911103754240"", ""916899761603670016"", ""918915020443037696"", ""916944779290796032"", ""918707469852078080"", ""916874225884110848"", ""918704094968340480"", ""916271529133109248"", ""917158548281331712"", ""916966279200854016"", ""916407660474540032"", ""916365056957456384"", ""911104667248234496""]",NULL,NULL,NULL,NULL
"720517681807204352","skolmnvikes","c60ef65a23b782d52a4fc642651e5595","[""855550898145968128"", ""785346094883336192""]","2023-01-04 04:46:27.977+00","2023-01-04 04:46:27.977+00",NULL,NULL,NULL,NULL,NULL
"720735859996958720","gohdevil","fa9a178228d1a141c5981c2006e29d75","[""868379720113405952"", ""840221951602589696"", ""796418134214033408"", ""814852260722012160"", ""786210125521567744"", ""796426090729021440"", ""784803843425808384"", ""847501409694916608"", ""861916297066328064"", ""808738694533079040"", ""839618819642232832"", ""786905810839207936"", ""784425306281934848"", ""786324548139237376""]","2022-12-29 09:31:31.862+00","2022-12-29 13:24:08.518+00",NULL,NULL,NULL,NULL,NULL
"724991681694367744","tomstapylton","541a6439bd887c0bbed9abe2270d4117","[""860825908678881280"", ""788072904997851136""]","2022-12-27 18:18:56.773+00","2023-01-01 15:45:07.619+00",NULL,NULL,NULL,NULL,NULL
"76407711608487936","dezzz314","e3c7d8b431229c591df7e1e2ed583746","[""875463213192458240"", ""872680505177559041"", ""870855157523628032"", ""860607641032978432"", ""858490612222132224"", ""787959659012206592"", ""802820547422556160"", ""787959627663941632"", ""787959589525196800"", ""787959550539100160"", ""787959503688753152"", ""787959698803515392"", ""844828409115832320"", ""784799840579244032"", ""792113131554975744"", ""802190648106151936"", ""809884718316244992"", ""784964919358545920"", ""784444438746402816""]","2023-01-09 01:25:21.385+00","2023-01-09 15:15:03.992+00",NULL,NULL,NULL,NULL,NULL
"76752500291944448","Dbailey287","nfl_car","[""859652160823115776"", ""857554534694797312"", ""825762043998117888""]","2023-01-05 19:36:27.565+00","2023-01-05 19:36:27.565+00",NULL,NULL,NULL,NULL,NULL
"776918162284396544","Reverbe","b3338675f635c2c1f42b469621d38ec6","[""901238952558911488"", ""872227489471492096""]","2023-01-02 03:12:35.251+00","2023-01-02 03:12:35.251+00",NULL,NULL,NULL,NULL,NULL
"782463107883728896","hammerb","2117243fcfe58c92f8122dc92bb7f98e","[""873288227883282432"", ""870108119240462336"", ""867237679232937984"", ""862247340734541824"", ""784945137682862080"", ""785348133868691456"", ""838116141120454656"", ""784373668569579520"", ""872568335710281728"", ""787018803514028032"", ""787042971144065024"", ""784528991989133312"", ""817605752192630784"", ""785382766954074112"", ""794429584513826816"", ""842898021439107072"", ""791018430064103424"", ""784454070906839040"", ""856414333872238592"", ""851501567399047168"", ""787790305133981696"", ""798100318687703040""]","2023-01-01 13:26:33.71+00","2023-01-01 13:27:38.816+00",NULL,NULL,NULL,NULL,NULL
"811815347882668032","brian75","4f4090e5e9c3941414db40a871e3e909","[]","2023-01-05 07:24:24.743+00","2023-01-05 07:24:24.743+00",NULL,NULL,NULL,NULL,NULL
"847866818499555328","cityslickas","583d24f560649eb901c6dcf57348ad35","[""861622715205947392"", ""847869413683232768"", ""786430856779681792"", ""785055850581647360""]","2022-12-28 22:03:49.355+00","2023-01-02 00:56:51.304+00",NULL,NULL,NULL,NULL,NULL
"859556450790383616","jadedgenius","44a713270614bae979315a67a1e99bbc","[""859556572345528320""]","2022-12-28 14:16:17.217+00","2022-12-30 18:17:14.223+00",NULL,NULL,NULL,NULL,NULL
"863315354653417472","cocokaye","b3338675f635c2c1f42b469621d38ec6","[""863277946113241088""]","2022-12-28 22:19:10.865+00","2022-12-28 22:19:10.865+00",NULL,NULL,NULL,NULL,NULL
"870447004470411264","ManBearPig1782","ac1268f4ec31dcfb84e2327fce14b1e1","[""797138591280136192"", ""906436630330720256"", ""876650897646702592"", ""872553579846770688"", ""841782171457990656"", ""798433760432472064"", ""784676198793023488"", ""784425748151787520""]","2023-01-06 00:42:02.037+00","2023-01-06 00:42:08.674+00",NULL,NULL,NULL,NULL,NULL
"913195168264794112","Jairoller","8b760d24291eb9c8ae7c14507091dd03","[]","2022-12-27 01:17:15.693+00","2022-12-27 01:17:15.693+00",NULL,NULL,NULL,NULL,NULL
"97377488514465792","LeKid","nfl_cle","[]","2022-12-26 22:28:59.04+00","2022-12-26 22:28:59.04+00",NULL,NULL,NULL,NULL,NULL
